ZIP,num_sch,num_work,num_personal,num_pickdrop,num_discret,num_shop,num_home,num_em,num_m,num_aft,num_evn,num_walk,num_bike,num_taxi,num_local_bus,num_inter_rail,num_intra_rail,num_auto,num_other
94547,9,20,10,10,21,5,11,4,55,39,51,13,3,0,0,0,0,129,0
94548,0,0,0,0,0,0,2,0,1,1,4,2,0,0,0,0,0,3,0
94549,25,71,12,47,85,42,26,24,228,212,234,54,12,0,0,21,0,554,0
94550,14,83,9,20,76,28,38,33,159,174,179,54,10,0,1,4,0,399,0
94551,24,48,8,14,30,51,30,19,136,122,116,45,7,0,1,0,0,310,0
94552,1,5,3,9,12,3,7,6,23,31,21,7,0,0,0,0,0,65,0
94553,15,80,22,23,54,38,29,39,168,234,141,48,7,0,4,0,0,457,0
94555,16,25,1,32,10,4,24,13,59,62,109,13,0,0,3,0,0,189,0
94556,11,27,0,20,28,15,9,4,69,70,91,10,0,0,1,0,0,210,0
94558,51,107,42,47,91,93,103,57,349,333,388,69,7,4,6,0,0,912,0
94559,11,71,15,26,81,55,32,25,199,204,149,76,7,3,0,0,0,438,0
94560,21,32,10,21,22,36,33,8,80,108,99,15,23,0,1,0,0,233,0
94561,35,16,1,24,34,7,34,19,96,111,119,42,4,0,0,0,0,259,0
94563,15,27,5,18,24,3,19,6,99,63,103,38,5,0,3,10,0,186,0
94564,3,9,3,6,20,30,12,5,40,61,48,1,6,0,2,0,0,129,0
94565,24,40,5,24,29,63,40,33,147,174,162,74,4,0,21,14,1,369,0
94566,29,27,9,23,53,15,32,13,119,131,89,31,0,0,3,2,0,295,0
94567,0,2,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,5,0
94568,7,27,4,11,41,52,16,11,79,108,102,11,3,0,3,3,0,270,0
94569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
94571,0,3,0,1,1,1,8,8,16,14,12,0,1,0,0,0,0,33,0
94572,7,9,1,7,10,3,6,12,26,26,54,4,0,0,3,0,0,90,0
94573,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0
94574,11,50,4,5,26,13,6,10,75,67,30,14,4,0,1,0,0,155,0
94576,0,1,0,0,0,0,3,0,4,1,0,0,0,0,0,0,0,3,0
94577,12,47,6,21,20,21,13,19,110,74,87,26,3,0,8,9,0,239,0
94578,13,12,10,14,15,21,9,9,52,50,50,14,1,0,3,8,0,137,0
94579,1,6,0,0,7,8,6,2,19,24,33,1,0,0,1,0,0,64,0
94580,10,6,0,5,9,2,1,3,41,49,12,15,3,0,12,9,0,45,0
94582,7,14,3,7,31,6,10,14,56,55,110,43,12,0,3,0,0,145,0
94583,60,129,19,31,76,54,31,45,233,223,204,71,25,0,5,0,0,567,0
94585,10,6,0,24,20,6,25,9,53,70,85,2,1,0,0,1,0,192,0
94586,14,2,0,3,4,1,0,1,13,11,11,0,0,0,18,0,0,17,0
94587,5,26,13,19,24,5,20,16,96,73,86,28,3,0,8,12,0,204,0
94588,19,99,14,46,51,43,8,14,177,165,127,34,8,0,15,17,3,398,0
94589,0,19,14,7,28,14,5,8,42,54,36,2,3,0,1,8,0,132,0
94590,6,45,7,25,47,17,22,24,121,100,109,29,7,4,1,1,0,285,2
94591,19,22,13,18,33,31,26,19,111,126,93,8,4,0,2,0,0,304,0
94592,1,8,0,0,0,0,2,1,5,5,8,2,1,0,1,0,0,14,0
94595,11,14,12,17,32,13,29,5,91,96,79,5,13,0,2,0,0,234,0
94596,7,83,39,28,46,70,13,23,195,178,152,58,11,0,9,26,1,422,0
94597,10,45,5,18,15,22,31,27,119,103,115,29,4,0,1,29,0,271,0
94598,23,62,28,34,64,19,43,17,177,154,137,19,24,0,0,0,0,404,0
94599,0,7,5,0,7,2,3,2,17,24,16,7,0,6,0,0,0,36,0
94601,18,22,6,30,29,16,9,31,118,91,100,101,6,0,28,20,0,166,0
94602,16,21,3,16,37,14,12,11,73,78,65,26,3,0,5,0,0,173,0
94603,15,7,1,10,13,4,13,8,43,51,23,35,0,0,12,0,0,73,0
94605,14,11,6,11,24,7,10,4,62,52,66,41,0,0,7,2,0,118,0
94606,7,16,2,7,12,8,15,9,53,47,63,32,16,0,3,0,0,96,0
94607,10,101,12,21,19,11,7,19,134,111,109,140,6,6,22,38,0,160,4
94608,3,77,4,9,34,58,4,7,132,123,79,85,4,0,8,9,0,228,0
94609,18,51,18,8,15,9,9,18,124,83,131,80,27,2,23,47,1,155,0
94610,14,24,4,20,35,24,18,11,129,122,122,59,9,1,4,0,0,258,0
94611,28,41,33,28,54,30,16,21,150,145,204,82,19,0,12,1,0,354,1
94612,4,189,19,6,45,6,11,24,230,172,129,255,39,0,23,83,1,160,0
94613,1,0,0,0,3,0,0,0,3,1,3,4,0,0,0,0,0,3,0
94615,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0
94618,19,24,7,24,36,51,25,16,120,113,157,109,8,0,5,19,0,244,0
94619,5,15,3,3,9,6,12,11,46,46,45,17,1,0,6,0,0,96,0
94621,19,30,3,43,16,8,3,23,93,103,71,56,0,0,38,12,0,161,19
94701,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
94702,10,18,1,16,20,14,11,15,78,55,122,63,15,0,5,18,0,138,0
94703,12,29,6,18,24,22,16,13,96,76,83,69,27,0,2,13,0,117,0
94704,18,59,13,11,77,24,5,11,160,162,117,197,44,0,23,39,0,143,0
94705,9,8,13,14,30,13,18,14,82,94,88,97,22,0,6,0,0,119,0
94706,28,27,15,18,39,30,16,10,115,137,112,122,23,0,1,0,0,190,0
94707,17,20,11,9,19,22,14,13,85,109,91,62,5,0,8,1,0,180,0
94708,4,11,1,2,12,0,18,3,42,33,46,2,3,0,1,0,0,97,0
94709,5,28,2,10,15,23,3,4,60,53,55,51,12,1,2,1,0,99,0
94710,12,41,1,12,21,23,4,10,57,53,30,20,8,0,5,1,0,115,0
94720,16,42,4,9,23,3,0,4,50,41,26,43,15,0,5,1,1,58,0
94801,6,35,10,11,13,11,11,10,77,70,60,27,11,0,3,14,0,155,0
94802,0,0,0,0,0,0,0,1,6,1,6,1,0,0,1,6,0,6,0
94803,5,17,5,16,16,7,9,3,36,43,70,0,0,0,0,0,0,148,0
94804,27,46,7,21,28,23,17,16,104,83,127,24,5,1,4,0,0,270,0
94805,8,9,4,12,20,6,10,7,44,52,57,14,3,0,0,0,0,133,0
94806,18,40,6,14,44,11,19,14,112,106,99,66,6,0,9,1,0,220,0
94850,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
94901,9,113,19,29,50,62,38,36,224,229,215,59,13,0,11,2,0,549,0
94903,42,89,27,42,95,33,70,44,290,254,280,88,19,0,18,0,0,634,0
94904,15,31,13,10,33,17,8,2,89,65,58,13,4,0,1,0,0,184,0
94920,0,9,1,2,12,2,11,5,26,22,32,13,2,0,0,0,0,60,3
94923,1,4,1,0,11,0,0,0,11,7,1,0,0,0,0,0,0,19,0
94924,0,2,0,1,1,0,0,0,1,6,0,0,0,0,0,0,0,7,0
94925,3,14,9,13,33,40,12,10,61,84,58,27,10,0,2,0,0,158,0
94927,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
94928,36,93,29,62,114,61,47,37,254,307,273,117,13,0,5,0,0,676,0
94929,0,0,0,0,8,0,0,1,2,4,1,3,0,0,0,0,0,4,0
94930,12,6,0,9,22,10,12,9,55,59,73,19,13,0,7,0,0,124,0
94931,0,7,1,12,8,23,11,3,28,34,41,4,2,0,0,0,0,92,0
94937,0,0,3,0,2,0,1,2,4,10,0,0,0,0,0,0,0,12,0
94939,9,22,3,15,21,4,14,13,71,47,53,7,10,2,1,0,0,137,18
94940,0,2,0,0,0,2,0,0,1,5,0,0,0,0,0,0,0,6,0
94941,23,40,17,27,49,29,36,12,141,146,146,43,17,0,7,0,0,348,2
94945,15,47,7,14,44,73,24,9,152,160,115,53,12,1,4,0,0,348,0
94946,0,1,0,0,0,0,2,0,4,3,2,0,0,0,0,0,0,9,0
94947,13,23,7,34,43,20,37,19,130,146,163,33,5,0,3,0,0,354,0
94949,13,46,2,13,28,10,28,17,124,113,114,33,7,1,2,0,0,293,0
94951,0,0,0,1,1,3,10,0,14,7,9,0,0,0,0,0,0,30,0
94952,27,90,15,37,64,59,53,27,241,217,195,66,16,0,2,0,0,542,0
94954,11,76,23,25,51,74,31,36,194,193,171,36,14,0,5,0,0,494,0
94956,1,0,0,0,2,2,4,1,2,2,9,0,1,0,0,0,0,13,0
94957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94960,21,41,2,13,27,21,23,13,90,104,88,65,14,0,3,1,0,177,0
94963,0,2,0,0,2,0,0,0,3,0,1,1,0,0,0,0,0,3,0
94964,0,1,0,0,2,0,0,1,1,0,2,0,0,0,0,0,0,4,0
94965,2,20,3,4,45,12,6,8,59,79,69,24,4,0,4,0,0,156,1
94970,0,0,0,0,3,0,0,0,2,1,0,0,2,0,0,0,0,1,0
94971,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
94973,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
94999,0,0,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,5,0
95001,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0
95002,0,3,0,0,1,0,0,0,3,2,0,0,0,0,0,0,0,5,0
95003,35,59,22,19,96,33,71,28,226,236,202,63,16,0,10,0,0,501,0
95004,1,2,0,1,2,11,9,6,25,20,28,0,0,0,0,0,0,66,0
95005,1,4,0,2,9,11,14,2,42,29,27,4,0,0,2,0,0,66,0
95006,6,14,7,9,19,9,12,11,38,63,89,22,0,0,1,0,0,152,0
95008,28,49,21,28,84,93,26,29,168,216,191,55,31,0,9,0,1,475,0
95010,2,34,12,13,32,80,2,10,98,128,58,19,2,0,1,0,0,255,0
95012,6,14,1,7,9,0,9,19,40,39,38,3,1,0,4,0,0,107,0
95013,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
95014,84,105,14,57,71,58,45,30,251,255,271,93,18,0,14,0,0,625,0
95017,2,4,0,2,3,0,6,2,8,13,8,3,0,0,1,0,0,26,0
95018,10,17,1,14,19,13,13,8,84,79,64,15,4,0,4,0,0,192,0
95019,0,11,6,3,16,13,2,8,27,28,46,8,0,0,3,0,0,95,1
95020,38,72,31,40,50,110,34,35,232,299,144,44,5,0,14,1,0,590,0
95023,69,82,19,44,121,91,163,80,414,423,470,106,35,0,16,1,0,1046,0
95030,13,19,1,12,28,13,4,3,41,58,45,17,10,0,0,0,0,120,0
95032,16,40,9,34,41,31,9,11,125,113,103,32,2,0,2,0,0,292,0
95033,12,13,3,10,9,8,4,9,40,50,67,13,0,0,7,0,0,130,0
95035,14,95,12,23,68,40,31,11,143,161,139,38,4,0,2,0,3,394,0
95037,20,53,10,11,44,27,9,26,122,107,149,38,12,0,15,0,0,319,0
95039,0,8,2,1,10,1,0,3,12,2,13,0,2,0,0,0,0,26,0
95043,0,0,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,7,0
95045,1,11,3,0,14,2,16,9,31,15,39,9,8,0,0,0,0,59,0
95046,1,4,0,8,6,2,4,4,25,17,17,1,0,0,8,0,0,46,0
95050,16,83,8,17,31,38,11,23,141,129,119,16,14,0,2,3,0,348,0
95051,57,72,20,65,67,28,29,24,181,220,181,82,26,0,14,0,0,452,0
95053,0,3,2,2,1,3,0,0,10,1,4,1,0,0,0,0,0,14,0
95054,3,189,5,15,31,5,1,13,152,119,60,36,16,0,14,7,1,273,0
95060,46,168,63,63,211,152,93,56,520,590,493,261,128,0,22,1,0,1090,0
95062,45,60,24,46,129,85,55,24,279,296,280,102,78,0,2,0,1,640,0
95064,14,47,5,8,13,1,1,1,64,26,35,38,14,0,2,4,0,64,0
95065,1,33,27,9,26,6,20,12,94,89,105,21,3,0,1,0,0,231,0
95066,11,41,11,33,65,26,21,15,104,118,98,15,5,0,3,1,0,291,0
95070,40,34,6,24,53,7,27,10,129,122,148,28,15,0,6,0,1,329,0
95073,13,27,11,13,29,33,23,16,93,98,92,20,4,0,1,0,0,236,0
95076,43,127,28,43,135,68,73,69,356,374,392,107,18,5,25,0,1,935,0
95101,0,1,0,0,0,9,0,0,4,5,4,0,0,0,0,0,0,13,0
95103,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
95110,1,49,11,56,43,27,4,23,116,103,89,61,3,2,8,25,3,224,8
95111,15,24,3,14,14,6,15,15,73,69,79,28,1,0,10,0,0,166,0
95112,30,75,10,24,79,19,18,17,188,160,144,121,10,0,8,0,3,339,0
95113,2,48,7,5,37,8,0,7,53,62,55,60,4,2,17,0,9,90,0
95116,3,12,0,3,9,2,5,9,29,54,64,24,1,0,8,0,0,97,0
95117,15,24,2,19,19,9,21,11,71,90,95,14,15,0,2,0,0,217,0
95118,21,32,3,28,30,57,20,13,132,126,83,30,3,0,2,0,0,298,0
95119,15,28,20,19,33,10,21,9,112,79,83,52,6,0,0,0,2,196,0
95120,42,28,6,38,38,12,59,27,167,120,183,43,9,0,2,0,0,373,0
95121,8,18,2,20,22,14,5,6,57,53,60,15,0,0,2,0,0,140,0
95122,12,14,5,19,23,30,13,3,59,72,65,21,0,0,5,0,0,169,0
95123,29,29,10,39,55,78,34,24,197,197,156,53,10,1,4,0,2,442,0
95124,18,28,15,20,71,42,26,17,128,147,135,28,6,0,10,0,0,353,0
95125,26,33,11,38,58,30,39,20,179,156,145,40,2,2,4,0,0,404,0
95126,26,47,18,43,45,25,13,23,128,115,143,52,2,0,7,0,0,312,0
95127,18,13,10,17,28,17,16,19,83,84,68,14,2,0,0,0,0,201,0
95128,15,54,20,17,33,40,13,13,116,117,137,54,3,0,4,0,1,290,0
95129,40,35,16,32,48,77,22,15,141,155,202,89,20,0,2,0,0,363,0
95130,5,6,0,12,14,10,4,1,39,41,55,10,4,0,0,0,0,110,0
95131,8,58,14,22,9,15,10,6,82,87,48,10,5,0,2,0,0,197,0
95132,21,17,0,28,17,13,28,9,102,82,122,27,15,0,2,0,0,237,0
95133,3,18,4,12,13,13,1,4,45,34,40,24,8,0,0,0,2,93,0
95134,2,120,2,4,18,2,4,6,114,56,29,19,2,0,4,0,3,164,0
95135,19,6,3,7,19,1,19,16,30,38,40,26,0,0,0,0,0,76,0
95136,20,6,3,14,17,4,21,5,63,72,63,11,2,0,8,0,1,171,0
95138,6,20,7,13,22,15,12,10,61,65,67,3,0,0,0,0,0,187,0
95139,10,2,0,5,7,4,1,5,20,35,28,14,4,0,2,0,0,65,0
95140,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,2,0
95141,0,14,0,2,0,0,0,2,7,7,0,0,0,0,3,0,0,13,0
95148,15,4,4,22,19,8,5,1,56,54,54,10,0,0,0,0,0,140,0
95172,0,0,0,0,0,0,0,1,0,2,3,4,0,0,0,0,0,2,0
95190,0,1,0,2,0,0,0,1,2,0,1,0,0,0,0,0,0,4,0
95191,4,0,0,3,0,0,0,0,7,2,0,0,3,0,1,0,0,5,0
95202,2,37,12,12,24,1,0,10,51,41,25,19,1,0,3,0,1,98,0
95203,8,18,2,8,14,0,8,4,50,47,49,9,4,0,1,0,0,121,0
95204,15,26,9,21,51,16,26,11,108,120,77,24,8,0,0,0,0,249,0
95205,12,28,2,24,20,20,8,9,77,103,59,9,3,0,0,0,0,232,0
95206,8,45,4,23,29,14,12,27,85,101,102,20,5,0,5,0,0,258,0
95207,33,51,16,30,61,121,22,21,185,214,160,36,5,0,4,0,2,490,0
95208,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0
95209,6,10,3,14,35,7,37,23,102,110,136,21,8,0,2,0,1,288,0
95210,5,15,9,11,25,47,12,5,60,111,43,22,2,0,0,0,0,181,0
95211,1,6,0,7,6,0,0,1,3,5,11,0,0,0,0,0,0,20,0
95212,2,11,0,2,9,37,9,12,44,43,48,1,1,0,0,0,0,129,0
95215,5,25,0,8,8,2,11,12,37,41,56,16,0,0,0,0,0,116,0
95219,19,22,14,17,44,22,28,15,112,131,99,30,5,0,0,0,0,282,0
95220,4,2,1,0,5,1,2,1,13,8,15,0,1,0,0,0,0,31,0
95222,6,11,3,3,19,16,3,5,39,40,27,12,0,0,1,0,0,82,0
95223,1,8,1,6,22,9,6,4,41,49,40,24,2,0,0,0,0,90,0
95224,0,1,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,5,0
95225,0,0,0,0,0,0,4,0,6,0,4,0,0,0,0,0,0,8,0
95227,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,3,0
95228,0,3,0,0,2,5,8,2,24,6,21,2,3,0,0,0,0,35,0
95230,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0
95231,0,16,1,0,0,0,0,4,9,4,1,2,1,0,0,0,0,15,0
95236,7,1,0,1,8,1,2,2,6,18,21,8,0,0,0,0,0,36,0
95237,0,1,0,0,0,5,0,1,6,3,13,0,0,0,0,0,0,24,0
95240,12,32,5,3,25,23,10,16,68,82,65,19,8,0,1,1,0,187,0
95242,3,21,3,1,39,21,17,7,76,70,51,7,3,0,0,0,0,175,0
95245,0,3,2,0,9,0,11,1,20,14,14,1,0,0,0,0,0,34,0
95246,0,2,2,0,11,3,10,2,24,23,23,4,1,0,0,0,0,54,0
95247,5,14,5,5,22,10,16,10,40,60,38,13,10,0,1,0,0,107,0
95249,0,13,15,3,16,7,15,4,43,53,40,27,2,0,1,0,0,106,0
95251,0,0,0,0,0,0,0,0,4,4,5,0,0,0,0,0,0,9,0
95252,7,17,7,16,19,10,33,22,102,88,102,2,1,0,1,0,0,249,0
95254,0,0,0,0,7,0,0,0,4,1,2,0,0,0,0,0,0,7,0
95255,0,3,0,5,5,1,1,0,9,9,9,0,0,0,0,0,0,24,0
95257,0,0,0,2,0,0,2,0,2,1,0,0,0,0,0,0,0,3,0
95258,0,0,0,0,5,0,0,0,10,8,9,1,0,0,0,0,0,23,0
95301,19,42,29,37,76,57,67,34,251,237,195,28,12,0,4,0,0,572,0
95303,0,2,1,0,5,0,1,1,0,4,6,0,0,0,0,0,0,11,0
95304,2,26,1,6,5,28,9,12,48,27,32,3,3,0,1,0,0,102,0
95305,0,3,1,0,0,0,0,1,1,6,0,0,0,0,0,0,0,8,0
95306,0,2,0,0,0,0,2,1,3,4,6,0,0,0,0,0,0,12,0
95307,13,8,5,15,14,18,18,12,69,67,97,35,0,0,19,0,0,158,0
95310,2,6,0,1,12,0,2,4,27,16,14,10,1,0,2,0,0,36,0
95311,0,0,0,0,6,0,7,2,22,27,23,0,2,0,0,0,0,47,0
95313,0,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4,0
95315,3,10,0,2,18,3,12,10,47,44,53,18,0,0,1,0,0,111,0
95316,8,2,0,3,34,1,6,3,36,44,16,28,0,0,0,0,0,54,0
95317,1,0,0,2,0,2,3,0,5,0,4,0,0,0,0,0,0,9,0
95318,1,9,4,0,1,0,0,3,12,8,7,15,0,0,5,0,0,9,0
95319,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
95320,3,16,4,4,21,6,29,5,38,46,71,18,3,0,1,0,0,129,0
95321,7,8,4,3,30,4,15,8,41,31,47,0,0,0,9,0,0,103,1
95322,10,22,3,3,12,7,22,5,60,59,57,23,0,0,4,0,0,128,0
95323,0,2,0,0,0,0,0,1,3,3,3,2,5,0,1,0,0,3,0
95324,2,5,2,1,22,2,11,5,31,38,30,5,0,0,2,0,0,80,0
95325,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0
95326,11,11,1,3,10,2,10,5,27,39,29,0,0,0,13,0,0,77,0
95327,0,19,2,4,28,8,14,9,55,39,24,6,5,0,3,0,0,94,0
95328,7,0,0,2,0,1,7,1,6,11,12,17,0,0,0,0,0,16,0
95329,0,4,0,0,13,0,4,5,15,11,25,8,2,0,0,0,0,35,0
95330,5,8,2,3,3,4,3,7,20,28,32,1,1,0,0,1,0,75,0
95333,0,4,1,0,1,1,2,1,8,3,10,0,0,0,0,0,0,18,0
95334,5,33,6,16,28,5,21,21,65,77,62,36,0,0,0,0,0,156,0
95335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
95336,15,59,2,12,43,19,40,15,114,117,85,9,1,0,1,0,0,278,0
95337,2,25,10,18,25,38,17,13,96,72,53,27,1,0,0,0,0,188,0
95338,28,49,22,32,44,42,77,29,221,199,177,22,2,0,9,0,0,516,0
95340,49,98,40,51,149,71,76,42,353,358,258,57,20,0,18,0,0,860,0
95341,31,35,7,24,61,21,43,20,181,148,153,72,6,0,16,0,0,344,0
95343,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0
95345,0,2,0,0,4,0,2,4,3,10,7,0,0,0,2,0,0,19,0
95346,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0
95348,18,44,19,39,42,145,50,36,199,267,117,14,6,0,7,0,0,541,0
95350,23,40,20,23,41,82,25,22,136,198,127,39,6,0,5,0,0,387,0
95351,18,40,5,17,25,33,23,14,113,130,94,31,7,0,12,0,0,277,0
95352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95353,2,1,0,0,0,0,0,0,5,4,1,6,0,0,4,0,0,0,0
95354,6,70,5,10,28,3,19,24,93,101,52,28,0,0,22,0,0,212,0
95355,30,26,25,22,43,41,38,30,180,146,156,40,10,0,3,1,0,400,0
95356,14,45,27,41,31,59,27,17,150,147,94,35,2,0,14,0,0,352,0
95357,7,24,0,11,10,9,6,13,40,39,36,5,1,0,1,0,0,115,0
95358,16,33,2,12,15,21,14,6,77,76,44,29,2,0,1,0,0,154,0
95360,1,8,1,2,14,11,5,6,26,28,45,4,2,0,0,0,0,96,0
95361,19,23,9,15,24,24,27,21,80,119,88,24,5,0,5,0,0,244,0
95363,3,13,0,8,28,6,10,16,55,49,65,10,0,0,1,0,0,157,0
95364,0,6,0,0,14,0,0,0,1,2,0,0,0,0,0,0,0,6,0
95365,0,2,0,0,6,0,11,0,24,3,13,0,0,0,0,0,0,40,0
95366,12,19,1,13,24,14,20,15,97,80,68,27,2,0,0,0,0,192,0
95367,13,4,3,7,22,16,25,8,58,65,42,23,5,0,5,0,0,125,0
95368,9,2,1,7,11,2,11,0,51,41,31,4,4,0,4,0,0,91,0
95369,0,6,0,0,1,0,1,1,4,8,1,1,5,0,0,0,0,7,0
95370,32,102,40,28,101,121,82,46,303,355,246,38,19,0,26,0,0,793,0
95372,5,5,0,5,2,1,3,3,12,9,10,0,0,0,0,0,0,30,0
95374,0,2,0,0,1,0,0,0,3,7,5,1,0,0,1,0,0,14,0
95375,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95376,23,25,10,37,44,27,38,36,121,137,123,42,4,0,2,0,0,345,0
95377,15,27,1,7,19,0,17,9,76,60,46,16,0,0,0,1,0,144,0
95379,5,30,0,9,13,0,13,10,40,27,24,7,10,0,0,0,0,73,0
95380,20,42,13,30,70,103,36,21,222,221,166,44,39,0,3,0,0,502,0
95382,20,32,12,11,44,29,26,29,135,125,117,21,23,0,4,0,0,306,0
95383,2,11,3,3,12,7,1,7,28,37,20,7,0,0,0,0,0,74,0
95385,0,3,2,0,0,0,0,1,2,4,0,0,2,0,0,0,0,5,0
95386,0,2,0,2,10,1,14,0,15,18,14,0,0,0,0,0,0,41,0
95387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
95388,6,7,0,12,13,5,15,10,49,45,39,2,0,0,8,0,0,121,0
95389,2,10,1,2,54,3,9,1,45,40,21,5,0,0,5,0,0,91,0
95391,2,6,0,1,0,0,4,2,12,4,9,2,0,0,0,0,0,22,0
95401,41,112,27,34,119,92,37,37,216,265,226,72,15,0,20,0,0,599,0
95403,14,179,47,41,68,56,43,45,220,257,215,38,11,0,5,0,0,646,0
95404,4,117,21,7,61,63,51,36,212,232,186,43,23,1,4,0,0,550,0
95405,22,46,33,32,53,53,24,20,141,180,143,33,25,0,6,0,0,386,0
95407,10,63,8,21,37,61,21,31,123,144,153,22,7,0,4,0,0,404,0
95409,11,21,9,16,34,25,20,18,100,115,94,15,4,0,0,0,0,255,0
95410,0,0,0,1,0,0,2,0,6,7,0,0,0,0,0,0,0,8,0
95412,0,0,0,0,2,0,0,0,0,3,4,4,0,0,0,0,0,3,0
95415,1,4,3,0,3,0,1,2,6,6,2,0,0,0,1,0,0,14,0
95420,1,0,0,2,4,0,0,0,7,6,3,6,0,0,0,0,0,10,0
95421,2,3,6,0,1,2,5,1,9,14,13,0,0,0,0,0,0,31,0
95422,2,17,15,22,35,38,14,5,99,95,74,27,0,0,8,0,0,217,0
95423,0,4,6,0,11,4,6,3,18,25,22,12,0,0,0,0,0,49,0
95425,2,16,9,2,13,2,7,8,48,50,57,22,0,0,1,0,0,120,0
95426,0,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0,8,0
95427,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
95428,1,1,0,2,9,4,8,0,20,12,18,0,3,0,0,0,0,42,0
95430,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,0,5,0
95432,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95436,4,3,2,2,3,0,8,6,27,28,26,5,0,0,4,0,0,65,0
95437,8,71,13,15,48,32,32,18,149,165,91,27,12,0,14,0,0,318,0
95439,0,0,0,1,1,0,3,0,5,4,1,0,0,0,0,0,0,10,0
95441,0,11,0,0,9,0,0,4,12,7,8,0,0,0,2,0,0,27,0
95442,0,7,0,0,5,1,5,4,12,13,5,4,0,0,0,0,0,25,0
95444,0,2,0,0,2,0,1,0,6,4,13,2,4,0,0,0,0,10,0
95445,0,0,0,5,8,3,5,4,19,19,14,0,0,0,0,2,0,44,0
95446,3,5,0,2,11,1,4,3,13,13,10,6,0,0,1,0,0,31,0
95448,10,70,15,14,86,44,42,31,199,195,216,115,40,0,1,0,0,422,0
95449,0,5,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,8,0
95450,0,2,4,0,9,2,6,0,12,9,6,2,0,0,0,0,0,22,0
95451,1,8,4,1,19,18,13,8,35,37,55,27,7,0,3,0,0,85,0
95452,0,5,0,0,1,0,0,0,1,4,1,0,1,0,0,0,0,5,0
95453,9,43,22,8,22,38,17,10,125,114,68,16,9,0,4,0,0,270,0
95454,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
95456,0,3,0,0,1,2,0,0,8,3,4,0,3,0,0,0,0,10,0
95457,1,9,3,3,5,0,8,4,18,24,17,2,0,0,0,0,0,52,0
95458,0,3,0,0,1,0,3,1,8,7,7,0,0,0,0,0,0,21,0
95459,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,4,0
95460,2,5,0,0,8,0,2,3,15,25,15,4,0,0,0,0,0,44,0
95461,5,11,1,14,22,4,10,6,41,34,18,7,0,0,5,0,0,85,0
95462,0,4,0,0,3,0,0,0,2,5,0,0,0,0,0,0,0,9,0
95463,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,0,2,0
95464,0,4,0,2,3,5,0,0,10,5,14,4,1,0,0,0,0,24,0
95465,8,4,0,4,7,3,1,0,12,22,4,2,2,0,0,0,0,32,0
95466,0,1,5,0,6,0,0,0,3,1,4,4,0,0,0,0,0,4,0
95467,2,8,0,4,16,5,11,6,23,30,45,9,9,0,2,0,0,75,0
95468,8,1,2,2,3,0,0,0,8,11,2,16,0,0,0,3,0,4,0
95469,1,1,6,0,0,0,0,0,20,1,10,0,0,0,0,0,0,29,0
